Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
QCL,Crops and livestock products,860,Uzbekistan,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,88482,E,Estimated value,
QCL,Crops and livestock products,860,Uzbekistan,5111,Stocks,02122,Sheep,2024,2024,An,21028100,A,Official value,
QCL,Crops and livestock products,860,Uzbekistan,5111,Stocks,02140,Swine / pigs,2024,2024,An,39817,A,Official value,
QCL,Crops and livestock products,548,Vanuatu,5111,Stocks,02111,Cattle,2024,2024,An,89000,E,Estimated value,
QCL,Crops and livestock products,548,Vanuatu,5111,Stocks,02123,Goats,2024,2024,An,9509,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,548,Vanuatu,5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,147,E,Estimated value,
QCL,Crops and livestock products,548,Vanuatu,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,548,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,548,Vanuatu,5111,Stocks,02122,Sheep,2024,2024,An,1260,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,548,Vanuatu,5111,Stocks,02140,Swine / pigs,2024,2024,An,76165,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,862,Venezuela (Bolivarian Republic of),5111,Stocks,02111,Cattle,2024,2024,An,15749209,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,862,Venezuela (Bolivarian Republic of),5111,Stocks,02123,Goats,2024,2024,An,1336543,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,862,Venezuela (Bolivarian Republic of),5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,11700,E,Estimated value,
QCL,Crops and livestock products,862,Venezuela (Bolivarian Republic of),5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,294013,E,Estimated value,
QCL,Crops and livestock products,862,Venezuela (Bolivarian Republic of),5111,Stocks,02122,Sheep,2024,2024,An,629786,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,862,Venezuela (Bolivarian Republic of),5111,Stocks,02140,Swine / pigs,2024,2024,An,2311261,E,Estimated value,
QCL,Crops and livestock products,704,Viet Nam,5111,Stocks,02111,Cattle,2024,2024,An,6212203,A,Official value,
QCL,Crops and livestock products,704,Viet Nam,5111,Stocks,02123,Goats,2024,2024,An,3166435,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,704,Viet Nam,5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,123073,E,Estimated value,
QCL,Crops and livestock products,704,Viet Nam,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,687029,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,704,Viet Nam,5111,Stocks,02140,Swine / pigs,2024,2024,An,26519409,A,Official value,
QCL,Crops and livestock products,887,Yemen,5111,Stocks,02111,Cattle,2024,2024,An,1971664,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,887,Yemen,5111,Stocks,02123,Goats,2024,2024,An,10367015,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,887,Yemen,5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,9972,E,Estimated value,
QCL,Crops and livestock products,887,Yemen,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,189001,E,Estimated value,
QCL,Crops and livestock products,887,Yemen,5111,Stocks,02122,Sheep,2024,2024,An,10799861,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,894,Zambia,5111,Stocks,02111,Cattle,2024,2024,An,4887687,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,894,Zambia,5111,Stocks,02123,Goats,2024,2024,An,6011286,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,894,Zambia,5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,11304,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,894,Zambia,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,50201,E,Estimated value,
QCL,Crops and livestock products,894,Zambia,5111,Stocks,02122,Sheep,2024,2024,An,330243,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,894,Zambia,5111,Stocks,02140,Swine / pigs,2024,2024,An,1501285,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,716,Zimbabwe,5111,Stocks,02111,Cattle,2024,2024,An,5741397,A,Official value,
QCL,Crops and livestock products,716,Zimbabwe,5111,Stocks,02123,Goats,2024,2024,An,4883669,A,Official value,
QCL,Crops and livestock products,716,Zimbabwe,5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,10394,E,Estimated value,
QCL,Crops and livestock products,716,Zimbabwe,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,68062,E,Estimated value,
QCL,Crops and livestock products,716,Zimbabwe,5111,Stocks,02122,Sheep,2024,2024,An,746277,A,Official value,
QCL,Crops and livestock products,716,Zimbabwe,5111,Stocks,02140,Swine / pigs,2024,2024,An,301747,A,Official value,
